1-5_nouns,2-2_nouns,2-3_nouns,2-4_nouns,학교밖_nouns,5-1_nouns,5-2_nouns,6-1_nouns
"['국어', '수학', '사회', '과학']",[],[],[],[],[],[],[]
['실과'],[],[],[],[],"['인공', '지능', '인간', '서로', '간다', '경험', '바탕', '지식']","['인공', '지능', '어디', '인공', '인간', '인공', '지능', '좀', '더', '생각', '수']","['로봇청소기', '에어컨']"
"['창체', '정보']",[],[],[],[],['수'],['지능'],"['컴퓨터', '노트북']"
['정보'],[],[],[],[],[],[],['로봇청소기']
"['기억', '안남']",[],[],[],[],[],[],[]
"['정보', '창체']",[],[],[],[],"['말', '알']","['인공', '지능', '감정']",[]
"['로봇', '조종', '코딩', '햄스터', '로봇']",[],[],[],[],"['내', '대답', '것']","['내', '응답', '경우']","['인공', '지능', '스피커']"
"['과학', '수학', '체육', '국어', '사회', '동아리']","['학년', '살']",[],[],['로봇'],[],"['인공', '지능', '인간', '행동', '사람', '자기', '마음대로', '행동']",['로봇청소기']
['정보'],[],[],[],[],"['자발', '생각']","['인간', '감정', '말', '그것']","['의', '세탁기', '에어컨', '등', '삼성', '빅스', '비']"
"['창체', '정보']",[],[],[],[],"['인공', '지능', '인간', '모두', '볼', '수가']","['인공', '지능', '사람', '더', '지능', '인공', '지능', '사람', '창의력']","['청소기', '스마트폰']"
"['창체', '자유']",[],[],[],[],"['생각', '창의성', '인공', '지능', '등등']","['소프트웨어', '인식']","['인공', '지능', '냉장고', '버클', '바', '로봇청소기', '인공', '지능', '에어컨', '등등']"
"['기억', '안남']",['살'],['개월'],[],[],[],[],[]
"['국어', '수학', '사회', '과학', '영어', '봄', '여름', '가을', '겨울', '미술', '체육', '음악', '정보', '기술', '가정', '등']",[],[],[],[],[],[],"['스마트폰', '등']"
"['정보', '동아리', '영재', '학급', '방과후']","['초등학교', '학년']",[],[],[],"['내용', '실천', '수']","['인공', '지능', '것', '수']","['빅스', '비', '핸드폰', '로봇청소기', '등']"
[],[],[],[],[],[],[],[]
"['한국', '과학', '우주', '청', '소년단', '동아리', '활동', '컴퓨팅', '융합', '정보']",[],[],[],[],"['생각', '판단', '수']",['인간'],['로봇청소기']
"['수학', '과학', '체육', '사회', '국어', '영어', '보건']",[],[],[],[],[],[],[]
"['엔트리', '스크래치']","['초등학교', '학년']",[],[],[],[],[],[]
"['앤', '트리']",[],[],[],[],"['컴퓨터', '활용']",['용이'],"['아이페드', '아이폰', '컴퓨터']"
"['체육', '국어', '과학', '사회', '수학', '정보']",[],[],[],[],"['공통점', '사람과', '생각', '행동', '수']","['인공', '지능', '로봇']","['로봇', '청소기']"
"['국어', '과학', '수학', '체육', '사회']",[],[],[],[],"['생각', '말']","['인간', '감정', '인공', '지능', '감정']","['빅스', '비', '시리']"
"['엔트리', '스크레치']",[],[],[],[],"['전부', '컴퓨터']",['방법'],[]
['창체'],[],[],[],[],"['로봇', '인간', '일', '도', '수', '인간', '지능', '로봇']","['로봇', '감정', '로봇', '사람', '프로그램', '명령', '작동', '인간', '지능', '생각', '혼자', '행동', '수', '감정', '또한', '매우']","['빅스', '비', '시리']"
[],"['초등학교', '학년']",[],[],[],"['문제', '답', '말함']","['인간', '감정', '문제', '기반', '이야기', '인공', '지능', '단', '문제해결', '함']","['인공', '지능', '비서', '등등']"
"['창체', '정보']","['초등학교', '학년']","['번', '주']",[],"['기억', '안남']",[],"['사람', '감정', '인공', '지능', '감정', '직접', '무언']","['전기', '시계']"
"['국어', '과학', '수학', '창체', '체육', '미술', '사회', '음악']",[],[],[],[],[],[],['스마트폰']
"['배드민턴', '체험', '수학', '수학', '활동']",[],[],[],[],"['기본', '활동', '정보처리']","['사람', '정해진', '것', '상상', '면', '인공', '지능', '정해진', '값', '정보', '만', '활동']","['로봇청소기', '스마트', '워', '빅스', '비']"
"['고학년', '때', '국어', '영어', '수학', '과학', '도덕', '사회', '실과', '등등']",[],[],[],[],['학습'],"['감정', '등']",[]
"['국어', '과학', '영어', '수학', '정보', '가정', '기술', '등']","['초등학교', '학년']",[],[],[],[],[],['티비']
"['방과후', '활동', '코딩']",[],[],[],[],['학습'],"['인공', '지능']","['인공', '지능', '비서']"
"['컴퓨터', '시간']",[],[],[],[],"['공통점', '인간', '인공', '지능', '무언가', '해결']","['인간', '감정', '생각', '지망', '인공', '지능', '저', '해결', '위해']","['로봇', '청소기', '인공', '지능', '스피커', '등등']"
"['기억', '안', '남']",['학년'],['반년'],[],[],"['똑똑', '학']","['인공', '지능', '감정', '수']","['인공', '지능', '선풍기']"
[],[],[],[],[],[],[],"['로봇청소기', '빅스', '비', '시리', '등']"
['정보'],[],[],[],[],[],['감정'],"['로봇', '청소기']"
['실과'],[],[],[],[],['생각'],['감정'],"['로봇', '청소기']"
['정보'],"['초등학교', '학년']",['개월'],[],[],[],[],"['스마트', '나', '류', '제품']"
"['기억', '안남']",[],[],[],[],"['행동', '것']",['감정'],['휴대전화']
['엔트리'],[],[],[],[],"['둘', '판단', '수']","['사람', '감정', '로봇']","['스마트폰', '컴퓨터', '기', '지니', '등등']"
[],[],[],[],[],[],[],"['로봇', '청소기']"
['정보'],[],[],[],[],"['공통점', '것']","['로봇', '감정', '수', '인간', '감정', '수']",['청소기']
['정보'],"['초등학교', '학년', '살']",['개월'],[],[],[],[],"['플로', '바']"
"['창체', '실험']",[],[],[],[],"['머릿속', '입력', '행동']","['로봇', '감정']",['로봇청소기']
"['창체', '정보', '실과']",[],[],[],[],['정답'],['감정'],['실']
['정보'],[],[],[],[],[],[],['시리']
"['책', '진로', '때']",[],[],[],[],[],[],"['빅스', '비', '시리', '것']"
['실과'],[],[],[],[],[],[],[]
['엔트리'],['학년'],['개월'],[],[],[],[],['인터넷']
['정보'],[],[],[],[],[],[],[]
"['창체', '방과후', '정보']",[],[],[],[],"['지능', '가지', '가지', '지능', '바탕', '문제', '풀이', '수']","['인공', '지능', '감정', '소유', '인간', '감정', '소유']","['냉장고', '에어컨', '삼성', '폰', '아이폰', '노트북', '로봇청소기', '공기청정기', '등등']"
"['정보', '실과']",[],[],[],[],[],[],"['로봇청소기', '가지']"
[],"['초등학교', '학년']",['정도'],['시간'],[],[],"['사람', '감정', '인공', '지능', '감정']",[]
"['창체', '정보']",[],[],[],[],['판단'],"['인공', '지능', '감정']","['네이버', '바']"
[],[],[],[],[],"['인간', '알', '답', '인공', '지능', '인공', '지능', '인간', '답']","['인간', '정', '기계', '답', '한도', '사람', '여러가지', '답안']","['시리', '자동', '청소기', '최신', '냉장고', '퀵', '드', '로우']"
[],"['초등학교', '학년']",['개월'],[],[],[],[],['로봇청소기']
[],[],[],[],[],[],[],['시리']
[],[],[],[],[],[],[],"['로봇', '청소기']"
[],[],[],[],[],"['공통점', '사람', '사람', '사람', '때문']","['인간', '감정', '로봇', '인공', '지능', '감정']",['컴퓨터']
[],[],[],[],[],[],[],['로봇청소기']
[],[],[],[],[],[],[],"['로봇', '청소기']"
[],[],[],[],[],"['서로', '생각']","['인공', '지능', '사람']","['빅스', '비', '시리']"
"['파워포인트', '코딩', '발표', '영어', '사회']",[],[],[],[],"['서로', '일']","['인간', '감정', '수', '생각', '더욱더', '깊이', '수', '인공', '지능', '수가']",[]
"['수학', '영어']",[],[],[],[],"['인간', '로봇', '지식', '이']","['인간', '스스로', '직접', '생각', '마음', '공감', '수', '로봇', '입력', '기기', '작동']","['휴대폰', '컴퓨터']"
['실과'],"['초등학교', '학년']",[],[],[],[],[],[]
"['코딩', '파워', '포인트', '발표']","['초등학교', '학년', '학년', '학년', '학년']",[],[],['드론'],[],[],[]
['정보'],[],[],[],[],['일'],"['인공', '지능']",[]
"['파워포인트', '코딩']",[],[],[],[],[],[],['로봇']
"['과학', '사회']","['초등학교', '학년', '살']",['약'],[],[],['말'],"['인간', '자신', '직접', '스스로', '생각', '것', '인공', '지능', '컴퓨터', '걸', '대신', '생각']","['로봇', '폰', '컴퓨터', '등']"
"['수학', '국어', '영어', '체육', '과학', '창체', '도덕']","['초등학교', '학년']",['개월'],[],[],"['판단', '결정']","['인간', '감정', '낼', '수', '인공', '지능', '감정', '직접', '표현']",['휴대폰']
"['수학', '과학', '미술', '국어', '도덕', '영어', '창체']",[],[],[],[],[],[],['시리']
['엔트리'],[],[],[],[],"['둘', '경제', '활동']","['인간', '감정', '것', '인공', '지능', '감정', '것', '못', '감정', '표현']",['컴퓨터']
"['국어', '과학', '수학', '사회', '영어', '도덕']",[],[],[],[],[],[],[]
['실과'],[],[],[],[],[],[],['컴퓨터']
['실과'],[],[],[],[],[],[],"['컴퓨터', '티비']"
['실과'],[],[],[],[],"['자기', '생각']","['인공', '지능', '조종']",['가지']
['엔트리'],[],[],[],[],[],[],['핸드폰']
['정보'],[],[],[],[],"['인간', '무언가', '말', '수', '인공', '지능', '말', '수']","['인간', '감정', '인공', '지능', '무', '감정']",['컴퓨터']
"['체육', '수학', '국어', '과학', '실과', '미술', '음악', '사회', '영어', '도덕', '국어', '활동', '봄', '여름', '가을', '겨울', '광양', '생활', '보건']","['초등학교', '학년']",['주일'],[],[],[],[],"['컴퓨터', '휴대폰']"
"['정보', '실과']","['초등학교', '학년']",['개월'],[],['봇'],[],[],"['냉장고', '시리', '구글', '어시스턴트', '빅스', '비', '등등']"
['실과'],[],[],[],[],[],[],['아이폰']
"['국어', '사회', '체육', '수학', '기', '정보', '과학', '영어']",[],[],[],[],['생각'],"['인간', '생명', '인공', '지능', '생명']","['스마트폰', '컴퓨터']"
"['국', '수', '사회', '과학', '영어', '기', '진로']","['초등학교', '학년']",['개월'],[],[],['생각'],"['사람', '생각', '구역']",['스마트폰']
['정보'],[],[],[],[],[],[],"['휴대폰', '생각']"
['정보'],[],[],[],[],['형태'],"['인공', '지능', '로봇']","['로봇', '청소기']"
"['스크래치', '엔트리']",[],[],[],[],[],[],"['네비게이션', '핸드폰', '컴퓨터']"
"['정보', '컴퓨터']","['초등학교', '학년']",[],['년전'],[],[],[],['가지']
"['컴퓨터', '엑셀', '파워포인트', '한글']",[],[],[],[],[],[],"['로봇청소기', '가지', '구글']"
"['정보', '컴퓨터']",[],[],[],[],[],[],[]
['정보'],[],[],[],[],[],[],"['로봇청소기', '가지']"
[],[],[],[],[],[],[],['핸드폰']
[],[],[],[],[],[],[],[]
"['수학', '국어', '과학', '영어', '체육', '사회', '기술', '가정', '도덕', '실과', '음악', '미술', '진로']","['학년', '살']",['개월'],[],[],[],[],['스피커']
"['국어', '수학', '영어', '사회', '과학', '체육', '미술', '한문', '음악', '도덕', '정보', '피', '도곡', '파티', '시', '민속놀이', '정보', '퀴즈', '첼린저']",[],[],[],[],[],"['인간', '한계', '인공', '지능']","['휴대폰', '시리', '빅스', '비']"
[],[],[],[],[],['계산'],"['인공', '지능', '감정', '인간', '감정']",['로봇청소기']
[],[],[],[],[],"['인간', '자연', '부터', '탄생', '인공', '지능', '인간', '부터', '탄생', '거']",[],"['컴퓨터', '공기청정기', '로봇청소기', '등등']"
[],[],[],[],[],[],[],[]
"['기억', '안남']",[],[],[],[],[],[],['가지']
[],[],[],[],[],[],[],['스피커']
"['인공', '지능', '시대']",[],[],[],[],[],[],"['인공', '지능', '공기청정기']"
"['기', '수학', '국어', '사회', '음악', '영어', '역사', '진로', '한문', '체육', '미술']",[],[],[],[],[],[],"['스마트폰', '컴뷰터']"
"['삼성', '주니어', '아카데미']",[],[],[],[],"['스스로', '생각']","['성적', '판단', '수']","['공기', '청정기']"
"['국어', '수학', '영어', '체육', '과학', '사회', '주제', '선택', '스포츠클럽', '도덕', '독서', '기술', '가정', '음악', '미술']",[],[],[],[],"['모두', '의사', '표현']","['인간', '감정', '인공', '지능', '감정']","['빅스', '비', '시리', '등']"
[],[],[],[],[],['학습'],"['로봇', '감정']",['휴대폰']
['스크래치'],[],[],[],[],[],[],['지니']
[],[],[],[],[],['생각'],['대응'],"['에어컨', '청소기', '등']"
[],[],[],[],[],"['지식', '인간', '경험', '인공', '지능', '데이터', '발전', '때문']","['감정', '현실', '공감', '부분', '뭐', '심리', '인공', '지능', '은', '데이터', '않았닥', '생각', '그게', '차이점', '것']",['가전제품']
"['로봇', '프로그래밍']",[],[],[],[],[],[],['자동차']
[],[],[],[],[],"['인간', '인공', '지능', '자신', '경험', '것', '바탕', '알', '간다']","['인간', '실제', '자신', '것', '인공', '지능', '여러가지', '학습', '것', '바탕', '구별']","['컴퓨터', '냉장고', '등등']"
['코딩'],[],[],[],[],"['우리', '생각']","['우리', '말', '똑바로', '거나', '자유자', '제로']",[]
[],"['초등학교', '학년']",[],[],[],"['내', '그', '질문', '생각']",['질문'],"['세탁기', '식기세척기', '등']"
"['체육', '미술', '과학', '수학', '국어', '영어', '한문', '사회']",[],[],[],[],[],[],['핸드폰']
[],[],[],[],[],['생각'],['감정'],[]
['동아리'],[],[],[],[],[],"['인간', '더욱', '생각']",[]
[],[],[],[],[],"['경제', '활동', '가능', '함', '데이터', '함']","['자율성', '감정']","['활용', '기기']"
[],[],[],[],[],"['경험', '통해', '지금', '보고', '것', '무엇', '예측']","['사람', '몇번', '무엇', '분할수', '인공', '지능', '번', '공부', '무엇', '분할수']","['스마트폰', '컴퓨터', '로봇', '청소기', '네비게이션']"
"['국어', '수학', '과학', '사회', '도덕', '음악', '동아리', '컴퓨터', '영어', '영어', '영어', '중국어']","['초등학교', '학년', '살']",['개월'],[],[],"['생각', '문제', '해결']","['인간', '창의', '이성', '인공', '지능']","['인공', '지능', '스피커', '빅스', '비', '시리']"
[],[],['개월'],[],['로봇'],[],[],[]
[],[],[],[],[],"['둘', '학습']","['인간', '학습', '여러가지', '더', '인공', '지능']","['에어컨', '스마트폰', '스피커', '등']"
[],[],[],[],[],[],['감정'],"['폰', '자동', '소기']"
[],[],[],[],[],"['예', '응답']","['예', '응답']","['스마트폰', '빅스', '비']"
[],[],[],[],[],['학습'],"['자율성', '감정']","['구글', '어시스턴트', '빅스', '비', '시리', '헤', '카카오', '등등']"
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
"['사회', '과학', '등등']",[],['개월'],[],[],[],[],[]
[],[],[],[],[],"['인공', '지능', '인간', '모두', '학습', '점']","['인간', '기존', '창의', '무언가', '낼', '수', '인공', '지능', '것', '생각']","['네이버', '바', '빅스', '비']"
[],[],[],[],[],[],[],['컴퓨터']
[],[],[],[],[],[],[],"['핸드폰', '빅스', '비']"
"['정보', '기술', '가정', '국어', '과학', '수학', '미술', '체육', '역사', '영어', '음악', '도덕']","['초등학교', '학년', '살']",[],[],[],"['판단', '구별', '가능']","['인공', '지능', '감정']",['스마트폰']
"['수학', '과학', '국어', '사회', '도덕']",[],[],[],[],[],[],"['핸드폰', '무인', '계산', '시리']"
['기억'],[],[],[],[],[],[],"['인공', '지능', '스피커']"
[],"['초등학교', '학년']",[],[],[],"['학습', '능력']","['사람과', '기계']","['냉장고', '자동차', '핸드폰', '등']"
['정보'],[],[],[],[],"['둘', '사고', '수']","['코딩', '기본', '배경', '지식']",['자동차']
['정보'],[],[],[],[],[],[],"['핸드폰', '시리', '빅스', '비']"
"['국', '수', '사', '과', '영']",[],[],[],[],['존재'],"['인공', '지능', '무생물', '인간', '생물']",['냉장고']
['정보'],[],[],[],[],['지능'],"['인공', '지능', '인공']",['로봇']
['정보'],"['초등학교', '학년']",['개월'],[],[],[],[],['스마트폰']
['정보'],['초'],[],[],[],['진화'],['감정'],"['인공', '믕', '스피커']"
"['진로', '정보']",[],[],[],[],"['일', '수']","['인간', '감정', '인공', '지능', '감정', '것', '존재', '인공', '지능', '조금', '더', '세밀', '작업']","['자율', '주행', '자동차', '시리']"
"['정보', '실과']",['학년'],['개월'],[],[],"['행동', '말']","['사람', '그냥', '자신', '인공', '지능', '사람']",['핸드폰']
[],[],[],[],[],"['누군가', '알']","['하나', '열', '말', '인간', '스스로', '생각', '수', '인공', '지능', '우리', '프로그램', '것', '수']","['냉장고', '핸드폰', '등등']"
[],[],[],[],[],[],[],['로봇청소기']
"['기억', '안남']","['초등학교', '학년']",[],[],[],"['일단', '스스로', '생각']","['인조', '감정']",['겜']
['정보'],"['초등학교', '학년']",[],[],[],"['공통점', '지식', '저장', '가능']","['로봇', '감정']","['세탁기', '휴대폰', '컴퓨터', '등등']"
[],[],[],[],[],"['인간', '로봇', '생각', '가능']","['로봇', '감정', '때문', '공감', '능력']",[]
['정보'],[],[],[],[],[],[],[]
[],[],[],[],[],"['처리', '능력']","['지성', '유', '무']",['컴퓨터']
[],[],[],[],[],"['지능', '가짐']",['생명'],[]
['정보'],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],"['인공', '지능', '스피커']"
[],[],[],[],[],[],[],[]
"['국어', '수학', '사회', '과학', '영어', '체육', '기술', '가정', '체', '음악']","['초등학교', '학년']",[],[],['로봇'],['생각'],"['인공', '지능', '창의력']",['스마트폰']
"['주제', '선택']",[],[],[],[],"['에너지', '사용']","['인공', '지능', '사람', '지능', '직접', '독학']","['에어컨', '세탁기', '컴퓨터', '등등']"
"['주제', '선택']",[],[],[],[],"['판단', '수']","['사람', '감정', '자신', '경험', '판단', '인공', '지능', '프로그래밍', '통해', '판단']","['냉장고', '로봇청소기', '지니', '아리', '등']"
['창체'],[],[],[],[],[],[],"['빅스', '비']"
[],"['초등학교', '학년']",[],[],[],"['둘', '인간', '탄생']","['인간', '감정', '인공', '지능', '감정', '못']","['빅스', '비']"
['주제'],[],[],[],[],[],[],"['냉장고', '에어컨', '티비']"
[],['년'],[],[],[],[],[],[]
['코딩'],[],[],[],[],[],[],"['빅스', '비', '가지', '냉장고']"
[],[],[],[],[],[],[],"['빅스', '비']"
['코딩'],[],[],[],[],['이해'],['이해'],"['빅스', '비']"
['코딩'],[],[],[],[],"['공통점', '생각', '문제', '대해', '해결']","['사람', '감정', '이란', '인공', '지능']",[]
"['과학', '수학', '국어', '도덕']",[],[],[],[],['대답'],"['생각', '불가능', '감정']",[]
[],[],[],[],[],"['수', '것']","['인간', '감정', '수', '인공', '은', '수']","['컴퓨터', '핸드폰', '청소기', '등']"
[],[],[],[],[],['생각'],"['인공', '지능', '감정', '인간', '감정']",['핸드폰']
['실과'],[],[],[],[],"['계산', '가능']",['감정'],['스피커']
['실과'],[],[],[],[],['계산'],['대답'],"['로봇청소기', '자율', '주행', '자동차']"
"['실과', '정보']",[],[],[],[],"['계산', '수']",['감정'],['로봇청소기']
"['실과', '정보']",[],[],[],[],['문제해결'],"['능동', '수동']",['냉장고']
"['국어', '수학', '사회', '과학', '체육', '미술', '음악', '기술', '가정', '도덕', '정보']","['초등학교', '학년']",[],[],[],['문제해결'],"['인간', '스스로', '생각', '인공', '지능', '프로그래밍', '생각']","['로봇청소기', '냉장고', '세탁기', '핸드폰', '등등']"
"['국어', '수학', '사회', '과학', '체육', '미술', '음악', '기', '도덕', '정보']",[],[],[],[],['문제해결'],['수동'],['냉장고']
"['국어', '수학', '사회', '영어', '음악', '체육', '미술', '과학']",[],[],[],[],"['일', '해', '결']","['감정', '유무']","['시리', '빅스', '비']"
[],[],[],[],[],[],[],[]
"['실과', '정보', '삼성', '아카데미']",[],[],[],[],[],[],['로봇']
['문제해결'],[],[],[],[],[],[],['로봇청소기']
['정보'],[],['하루'],[],[],['실수'],"['발전', '성']",[]
['정보'],[],[],[],[],"['판단', '수']","['인간', '감성', '비판', '사고', '수']","['냉장고', '세탁기', '밥솥', '에어컨', '공기청정기', '등']"
[],[],[],[],[],[],[],[]
['정보'],[],[],[],[],['모름'],['모름'],"['냉장고', '컴퓨터', '전기', '밥솥', '세탁기']"
['정보'],[],[],[],[],[],[],['글쎄요']
"['수학', '과학', '실과', '창체']","['초등학교', '학년']",[],[],[],"['인공', '지능', '사람', '스스로', '생각', '수', '능력', '가지']","['인공', '지능', '정해진', '데이터', '정보', '바탕', '일', '처리', '때문', '창의', '일', '사람', '생각', '수', '능력', '가지', '때문', '창의성', '일', '수']","['인공', '지능', '스피커', '스마트', '냉장고', '스마트폰', '얼굴', '장치', '등등']"
"['인공', '지능', '알고리즘', '프로그래밍', '언어']","['중학교', '학년']",[],[],[],"['정보', '습득', '생각', '수']","['사람', '감정', '수', '인공', '지능']","['세탁기', '냉장고', '에어컨']"
"['국어', '수학', '정보', '체육', '사회', '음악', '미술']",[],[],[],[],['생각'],"['이해', '목소리']",[]
['정보'],[],[],[],[],"['판단', '분석', '수']","['인공', '지능', '감정', '창의성', '인간']",['에어컨']
"['국어', '수학', '사회', '과학', '영어', '정보', '기', '체육', '도덕', '미술', '음악']",[],[],[],[],"['글', '칠', '수']","['인공', '지능', '감정']",[]
"['문제해결', '프로그래밍']",[],[],[],[],"['생각', '지식']",['감정'],"['인공', '지능', '세탁기']"
"['기', '보건', '수학', '국어', '정보', '과학', '사회', '영어', '음악', '미술', '체육', '도덕']",[],[],[],[],['창의력'],['감정'],"['삼성', '뭐', '냉장고']"
"['국어', '수학', '사회', '과학', '도덕', '미술', '정보', '기술', '가정']",[],[],[],[],"['판단', '수', '계산', '수']","['인간', '생명', '유한', '창의력', '감수성']","['인공', '지능', '스피커']"
"['아날로그', '사회']",[],[],[],[],['말'],"['사람', '고통']","['시리', '빅스', '비']"
"['국어', '수학', '사회', '도덕', '진로', '진로', '탐색', '정보']",[],[],[],[],[],[],['핸드폰']
[],[],[],[],[],[],[],[]
['정보'],[],[],[],[],"['계산', '수']","['감정', '유무']","['가지', '냉장고', '로봇청소기', '등']"
"['정보', '문화']","['초등학교', '학년']",[],[],[],[],[],['냉장고']
"['수학', '국어', '미술', '체육', '도덕']","['초등학교', '학년']",['개월'],[],[],[],[],"['스크린', '냉장고']"
"['정보', '진로', '탐색', '컴퓨터', '엔트리', '코딩']",[],[],[],[],['말'],"['눈물', '안나', '고의', '차이']",['가지']
['정보'],[],[],[],[],"['문제', '해결', '수']","['인공', '지능', '감정', '인간', '감정']","['인공', '지능', '청소기', '가지']"
['정보'],"['중학교', '학년']",['개월'],[],[],"['우리', '세상', '문제점']","['인공', '지능', '인간', '처리']","['핸드폰', '컴퓨터']"
"['도덕', '정보', '수학', '사회', '과학', '음악', '영어', '미술', '진로', '국어', '독서', '국어']",[],[],[],[],"['사람', '목소리', '응답']","['인공', '지능', '감정', '사람', '감정']","['시리', '구글', '빅스', '비', '누구']"
['모름'],[],[],[],[],['생각'],"['생각', '차이']","['냉장고', '세탁기']"
"['국어', '수학', '사회', '과학', '국어', '영어', '도덕', '정보', '진로', '진로', '탐색']",[],[],[],[],"['인간', '일', '로봇']","['인간', '로봇', '더', '정밀', '일']","['블루투스', '무드등']"
"['기억', '안남']","['초등학교', '학년', '살']",['개월'],[],[],"['인간', '인공', '지능', '모두', '생각', '행동']","['인간', '감정', '반면', '인공', '지능', '감정', '인공', '지능', '거짓말', '수']","['시리', '빅스', '비', '보이스', '구글', '어시스턴트']"
"['실과', '정보']",[],[],[],[],[],[],"['핸드폰', '기', '지니', '지니']"
['정보'],[],[],[],[],"['공통', '습득', '정보', '토대', '스스로', '판단']","['인공', '지능', '현재', '로서', '인간', '고유', '감정', '인격', '수']","['사람', '분포', '통해', '통계', '가장', '효', '울적', '방법', '생각', '풍향', '설정', '로봇', '청소기', '등']"
"['국어', '영어', '사회', '수학', '정보', '체육', '음악', '미술', '과학', '진로']",[],[],[],[],"['학습', '수', '점']","['감정', '이해', '것']",['로봇청소기']
"['국어', '영어', '수학', '사회', '과학', '도덕', '보건', '체육', '창체', '음악']","['초등학교', '학년']",[],[],[],"['스스로', '학습', '능력']","['스스로', '창조', '능력']","['음성', '비서', '에어컨', '자동차']"
['코딩'],[],[],[],[],"['인간', '인공', '지능', '공통점', '스스로', '생각', '발전', '것']","['차이점', '인공', '지능', '인간', '감성', '이해', '뿐']",['아키네이터']
"['수학', '과학', '영어', '국어', '체육']","['초등학교', '학년']",[],[],[],"['스스로', '생각', '수']","['인간', '사람', '인공', '지능', '로봇']",['냉장고']
['정보'],[],[],[],[],"['공통점', '스스로', '생각', '것']","['감정', '말', '공감']",['로봇청소기']
['정보'],[],[],[],[],"['스스로', '생각', '수', '수']","['인간', '감정', '인공', '지능']","['냉장고', '인공', '지능', '비서', '스피커', '로봇청소기']"
['정보'],[],[],[],[],"['생각', '수']","['인공', '지능', '진심', '공감', '핡', '수']",['가지']
"['프로그래밍', '언어', '이해']",['살'],['하루'],[],[],[],[],[]
['정보'],[],[],[],[],[],[],"['빅스', '비']"
"['국어', '수학', '사회', '과학', '미술', '음악', '체육', '도덕', '영어', '정보', '스포츠']",['살'],[],[],[],[],[],[]
['정보'],[],[],[],[],"['일', '수']","['감정', '차이']","['빅스', '비', '시리']"
['정보'],[],[],[],[],"['둘', '질문', '응답', '수']","['인공', '지능', '감정', '전달', '못', '인간', '공감', '감정', '전달', '수']","['네이버', '바', '빅스', '비', '시리']"
"['수학', '미술', '음악', '체육', '정보', '도덕', '국어', '사회', '과학', '진로', '국어', '독서', '영어']",[],[],[],[],[],[],"['로봇', '서빙']"
"['창체', '실과', '정보']",[],[],[],[],"['문제해결', '수']","['인간', '구체', '차이점', '수', '인공', '지능']","['로봇청소기', '냉장고', '세탁기', '스마트']"
['정보'],[],[],[],[],['이안'],"['인공', '지능']","['빅스', '비']"
"['주제', '체', '수학', '국어', '한문', '스포츠', '도덕', '영어']",[],[],[],[],[],[],['로봇']
['실과'],[],[],[],[],"['인간', '인공', '지능', '말', '사물', '인식', '또한', '인간', '언어', '알', '수']","['인간', '감정', '인공', '지능', '감정', '사람']","['가지', '로봇청소기']"
"['창체', '코딩', '실과']",[],[],[],[],[],[],"['시리', '가지']"
[],[],[],[],[],[],[],[]
['실과'],[],[],[],[],"['정보', '활용', '것']","['입력', '것', '것', '스스로', '것']","['로봇', '청소기']"
[],[],[],[],[],"['자기', '생각']","['사람', '생각', '다른사람', '때문', '답', '인공', '지능', '생각', '때문']",[]
['실과'],['학년'],['개월'],[],[],"['정보', '실천']","['인공', '지능', '로봇', '사람', '사람']",['로봇청소기']
"['실과', '정보']",[],[],[],[],[],[],['에어컨']
"['수학', '수학', '국어', '음악', '실과', '과학', '미술', '체육', '사회']",[],[],[],[],[],[],[]
['실과'],[],[],[],[],[],[],['로봇청소기']
"['수학', '로봇', '코딩', '프로그램']",[],[],[],[],"['둘', '행동', '수']","['사람', '창의', '생각', '감정', '수', '인공', '지능']",['가지']
"['인공', '지능', '코딩']","['초등학교', '저학년']",['약'],[],[],[],[],"['시리', '빅스', '비', '로봇청소기', '등']"
"['코딩', '시간', '모두', '컴퓨터', '시간', '게임', '코딩']",[],[],[],[],"['학습', '복습', '실행']","['사람', '스스로', '학습', '실행', '인공', '지능', '정보', '입력', '실행']","['냉장고', '로봇청소기', '쿠쿠', '밥솥', '빅스', '비']"
"['엔트리', '스크래치']",[],[],[],[],['생각'],"['인간', '감정', '인공', '지능', '감정']","['냉장고', '에어컨', '등']"
[],[],[],[],[],[],"['인간', '스스로', '감정', '가지', '인공', '지능', '자기', '자신', '감정', '가지']","['탑제', '가전제품']"
['실과'],"['초등학교', '학년']",[],[],[],[],[],['시리']
[],[],[],[],[],['말'],"['인공', '지능', '감정', '공감', '거나']","['가지', '인공', '로봇', '인공', '지능', '에어컨', '로봇', '청소기']"
['실과'],[],[],[],[],['생각'],"['인공', '지능', '자신', '창조', '수', '인간', '자신', '창조', '수']",['가지']
[],[],[],[],[],[],[],"['인공', '지능', '냉장고', '로봇청소기', '가지']"
[],[],[],[],[],['예'],['예'],[]
[],[],[],[],[],"['문제', '때', '해결', '수']","['감정', '느기느']",[]
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],['지니']
